Index,Text,Label
1549,آقا نقدینگی وارد کردم واسش,خوشبین
1550,امروز ++ میشه,خوشبین
1551,از ضرر به سود,خوشبین
1552,خوشبین نسبت به صعود روزانه ( +فردا+ ) منبع بچه‌ها هر کی راهنمایی یا یشنهاد و انتقادی در خصوص سیگنال‌های پیشنهادی داره ممنون میشم بیان کنه,خوشبین
1553,امروز باز میشه,خوشبین
1554,روز مهم برای هر سه سهم و احتمال نوسان + بسمت صف خرید و درصورت ریزش هرسه روزهای سخت‌تری را تجربه خواهند_کرد که بعید میدانم,خوشبین
1555,حقوقی عزیز یه چنتا بفروش بزار پایانی بیاد بالا ای بابا تو بزرگتری باید گذشتتم بیشتر باشه,خوشبین
1556,امروز واسه نوسان عالیه,خوشبین
1557,صعود روی اسمش نوشته شده دکتر جون++,خوشبین
1558,با سلام خدمت سهامدارا محترم ایشالاه اگه فردا خط میانی کانال رو بشکونه که میشکونه تا میره این وسط یه مقاومت یواش در داره که خودم ردش میکنم خیالتون راحت که این اتفاقات بیفته میشه الگوی هارمونیک =,خوشبین
1559,صف فروش شد,بدبین
1560,بازار جهانی از روی حمایت ش برگشت همچنین شاخص دلار هم نزولی شد,خوشبین
1561,سهم از نوسانگیر و افراد سفته باز خالی شده و داره روند صعودی خود را طی میکنه,خوشبین
1562,صف رو شلوغ و سنگین کنید,خوشبین
1563,چرا فروشنده وجود نداره این نشون دهنده خبری نیست,خوشبین
1564,انسان در کار دیگران عاقل‌تر است تا در کار خویش قابل توجه عده‌ای که بدبین میزنن,خوشبین
1565,خرید حقوقی ٪جالب خیلی خیلی,خوشبین
1566,بانک‌ها برای لغو تحریم‌ها آماده باشند رییس کل بانک مرکزی با بیان این‌که به زودی اتفاقات مثبتی در عرصه بین‌المللی برای کشورمان خواهد_افتاد تاکید بانک‌ها باید برای برقراری ارتباط بین‌المللی آماده باشد سیف با اشاره به این‌که لغو تحریم‌ها و برقراری ارتباطات بین‌المللی دور نیست و می‌تواند در کمتر از هفت ماه تمدید‌شده مذاکرات رخ دهد بیان بنابراین اگر قرار باشد که بانک‌های خارجی در ایران فعال شوند,خوشبین
1567,آخه چی بگم بهتون,خوشبین
1568,رو فردا چطور می‌بینید,خوشبین
1569,سکه میره بالا میاد پایین ای روباه ابی اومد ی زد رید بازار,بدبین
1570,با فروش حقوقی هل نکنید,خوشبین
1571,خبر تحلیل سیگنال دوستان نماد رو ببرید داخل واچلیست ویژه قطعا یه نوسان توپ میدهد دقیقا مث تا نمادی که روز پیش گذاشتم داخل جدول مفیدتریدر‌ها رو نصب کنید و تایم فیرم بذارید ساعتی و روزانه خرید,خوشبین
1572,دوستان شپنایی مصاحبه‌ی مدیرمالی در خصوص زمان بازگشایی و تکذیب تعدیل منفی اومد روی نیوز,خوشبین
1573,و با هم بستن با هم همزمان گزارش هاشون رو ارسال میکنن و باهم باز میشن این هفته احتمالا,خوشبین
1574,ان شالله که خوب حمایت بشه,خوشبین
1575,دیگه این آرزو رو به گور خواهی_برد که به برسه و بخری,خوشبین
1576,مجموع کل تخلیه و بارگیری کانتینر در سال در کلیه بنادر کشور بالغ بر میلیون کانتینر بود که شرکت خدمات دریایی و بندری سهم درصدی در این بین داشت و رتبه نخست را در این زمینه کسب نمود درآمد حاصل از ارایه خدمات این شرکت در طول سالیان اخیر همواره رو به رشد بوده به طوری که از میلیارد ریال در سال به میلیارد ریال در سال رسیده_است یکی از برنامه‌های تکیمل و بهره برداری از طرح‌ها و پروژه‌های در دست ساخت به منظور افزایش سهم بازار و گسترش فعالیت‌ها می‌باشد این شرکت به عنوان اپراتور بندر بوشهر جهت انقعاد قرارداد ساله بهره برداری از این بندر ملزم به خرید ماشین آلات و تجهیزات مورد نیاز است به همین منظور خرید دستگاه جرثقیل محوطه‌ای در دستور کار قرار گرفته_است همچنین با هدف گسترش حیطه فعالیت‌ها و ورود به عملیات انبارداری تخصصی اقدام به احداث سوله در بندر نوشهر نمود,خوشبین
1577,فکر میکنید شنبه صف خریدش چقدر باشه میلیون میلیون میلیون یا میلیون به بالا خوش بین,خوشبین
1578,تو کف حمایت شد,خوشبین
1579,یعنی چی یکی اینو بگیره فنرش داره در میره هاا ) ) دامنش بسته_بود و داشت درصد میداد چی شد دامنش و باز گذاشتن باز بشه خوشا به سعادت هرکی اینو داره,خوشبین
1580,روی حمایت فردا حتما برمیگرده اگه امروز صف نشه,خوشبین
1581,تا اردر گذاشتم رو بفروشین دیگه,بدبین
1582,این سهم افزایش سرمایه از انباشته داشته یعنی میتونه بدون مشکل بازار هم افزایش سرمایه بده بدون هیچ مشکلی چون مشکل نقدینگی نداره,خوشبین
1583,سهمی که بیش از یک درصد اون تا ساعت معامله شده و هنوز خریدار با بالاترین قیمت رو داره ایا نشامگر ارزنده بودن این سهم در این قیمتها نیست,خوشبین
1584,بیشرفها سیر نمیشن,بدبین
1585,این نماد را بررسی کنید مقاومت البته مقاومت ضعیف در,خوشبین
1586,جا نمونید++,خوشبین
1587,که فقط می‌خریم امیدوارم تو روزای سبزپوش شدن سهم همه دوستان در سود باشن,خوشبین
1588,فروختن تا اخر شهریور مساوی با حسرت خوردن تا اخر سال پس نفروشیین,خوشبین
1589,دریشمک حالا درست گفتیم دریشمک خوبه ولی مرد باشین بفروشین خریدمون و تکمیل کنیم دیگه تا اخر هفته باید ببندم خریدم لطفا بفروشین,خوشبین
1590,سفته بازیه ارزشش واقعا این قیمت نیست من نمیدونم چرا بعضیا اینقدر طمعکارن و اخر کار طمع کار دستشون میده,بدبین
1591,شرکت پالایش نفت لاوان با ظرفیت هزار بشکه در روزپالایش نفت خام ومیعانات گازی در جزیره لاوان در استان هرمزگان واقع است و با تولید فرآورده‌های نفتی مورد نیاز کشور رسالت خود را در راستای تحقق برنامه‌های و سند چشم انداز کشور ایفا می‌نماید,خوشبین
1592,شنیدم تعدیلش رفته بالا کسی خبری داره مدیریتشم مصاحبه کرده_بود گفته_بود قضیه صادراتشم به ترکیه درسته,خوشبین
1593,دومین محموله تنی تحویل راه اهن شد,خوشبین
1594,تثبیت قیمت روی بزودی,خوشبین
1595,دوستان آهن بررسی شود آماده برای صعود شارپ هست,خوشبین
1596,بیچاره حقوقیش سهامش تموم شد دیگه نداره عرضه کنه انگار,خوشبین
1597,این نماد مخفی کار میکنه سهامدارارو هم سر در گم میکنه,بدبین
1598,یعنی باز امروز صف فروش میشه یعنی باز سهم رو به سهام دارها انداختند یعنی تبلیغات درست هست و سهم رو به مردم انداختند,بدبین
1599,تنها سهم جا مانده بازار پایه هست,خوشبین
1600,به احتمال خیلی زیاد امروز روز مثبت شدن گروه خودرویی و حتی مثبت شدن شاخص دور از انتظار وتکنیکال نیست,خوشبین
1601,در محدوده برا ورود خوبه,خوشبین
1602,آره دوستان خیلی خوب میخرن حتما خبرهایی هست الان صف میشه الان میشه مثبت فردا هم همینطور تا یکی دوسال هر روز مثبت ارزش هر سهمش یک میلیون تومان بهترین سهم بازاره اصلا حرف نداره اینهارو گفتم برای اینکه وقتی شما دلتون با حرف خوشحال میشه چرا تارگتها و اهداف کوچک حداقل تارگتهای عجیب و غریب بنویسید که بیشتر دلتون خوش باشه خخ,بدبین
1603,غلامی جان صبر کن,خوشبین
1604,به نظرم صفش امروز جمع میشه از فردا + عالیه برای خرید,خوشبین
1605,وضعیت سرب و روی در سال,خوشبین
1606,فروش چه توجیه داره آخه دلارم اومده پایین دیگه,خوشبین
1607,بدون شرح,خوشبین
1608,دوستان بیمه کلا خارج شد باهاش خداحافظی کنید,خوشبین
1609,امروز بهترین فرصت خرریده,خوشبین
1610,هی پیشوناچی هی,خوشبین
1611,فرصت خرید در منفی,خوشبین
1612,این سهمو مفت از دست ندید,خوشبین
1613,لغنت بر حقیقی کثیفش,بدبین
1614,یکشنبه سیاه شاخص کل ( ٪- ) و ارزش معاملات میلیارد تومان بازدهی از ابتدای سال تا کنون ٪- حمایت بعدی بازار -ترس بازار از اجرای هدفمندی یارانه ها-بی اعتمادی فعالین بازار سرمایه و حقیقی‌ها موجب خروج نقدینگی از بازار سرمایه خواهد_شد دلار و سکه هم رشد کردند تکیه بیش از حد بازار به لیدرهای بزرگ ( مپنا ) موجب کاهش ارزشبسیاری از سهام بنیادی قوی گردیده است,بدبین
1615,شماها بفروشید من میخرم گره معاملاتی دوباره تو راهه پرسود باشید,خوشبین
1616,حجم معاملات خیلی پایین در قیمتهای منفی یه حسی میگه دیگه وقتشه** صف خریدها از امروز,خوشبین
1617,اقای امیری ٪موافقم ولی این اقا اومده داره تهمت میزنه خب امور سهامش هفته پیش گفت این هفته این هفته‌ام میگه هفته بعد دلیلی بر دروغگو بودن نیست منم شمارشو دادم خودش پیگیری کنه ولی تو این سال ریالم از بهران ضرر نکردم شمام موفق باشی,خوشبین
1618,با فروش بلوک و نیز قفل خواهند_کرد,خوشبین
1619,خریدم ب نظرم چند روزی رو همین قیمتا و رو به پایینه ولی در کل صعود خوبی خواهد_داشت,خوشبین
1620,ایران به آمریکافولادصادرنمیکندصادرات فولادایران به و تایلندفیلیپین_تایوان_اندونزی وهمچنین کشورهای عمان و کشورهای اروپایی اسپانیا_ایتالیا انجام میگیرد وتحریم_آمریکاهیچ_اثری_ندارد فنور,خوشبین
1621,طلایی ناب که با سهامهای تو خالی آربیتراژ شد,خوشبین
1622,مبارکتتونن,خوشبین
1623,قیمت پایانی قیمت دیروز کشت مارو با بالا رفتنش,بدبین
1624,صف خرید امروز,خوشبین
1625,-حسینا بدون شرح هر اصلاح خوب به شرط عدم شکست ریال سیگنال خرید است,خوشبین
1626,وشپنا فروردین ماه بیشترین بازدهی سود را خواهند_داشت,خوشبین
1627,+ اول مبارکتون,خوشبین
1628,هشدار سرلشکر باقری در حمایت از سخنان روحانیمراکز استقرار آمریکا در دسترس قدرت دفاعی ایران است با دم شیر بازی نکنید,بدبین
1629,بازار یه رشد اساسی داره و این رشد خیلی نزدیکه جا نمونی به خاطر نوسان گیری,خوشبین
1630,صفهای میلیونی رابه یادبیاوریدکه قبل وبعدازتعدیل مردادماه داشت وهمه دغدغه ورود به سهم راداشتند خیلیها باآن بهذسود خوبی رسیدند,خوشبین
1631,حقوقی رو نگاه کن فقط داره جمع میکنه,خوشبین
1632,با عبور از در شاخص تو جه‌ها بیشتر به بازار جلب خواهد_شد که این اتفاق خواهد_افتاد,خوشبین
1633,خدایا به تو,خوشبین
1634,دیشب تویه اخبار میگفت دولت هزار میلیارد تومان ب اجتماعی بدهکاره یا ابرفض فک کنم میخواهد از کنه,بدبین
1635,بابا بی انصافا سهم و نفروشین بعد ببینین کسی جرات می‌کنه سهمتونو داغون کنه نکن آقا این کارارو,خوشبین
1636,تولیدش کمتر شده در کل ولی روغن خام و پلت فرمیت و ایزوریسایکلش بیشتر شده بنزین و گازوییل کمتر,بدبین
1637,تا میره,خوشبین
1638,دوستان عزیز من از و باهاشم روزگار خوبی رو باهم گذروندیم تازه بهم قول داده اگه باهاش برم مجمع رفوق العاده و افزایش سرمایشو شرکت کنم یه سود خفن بهم بده منم حرفشو گوش کردم آخه گزارشاتشو که نگاه میکردم دیدم بنده خدا حق داره کارش درسته,خوشبین
1639,عالی خوب عالی عالی عالی,خوشبین
1640,سهم با پتانسیل بالا,خوشبین
1641,فردا متعادل میشود دوستان این سهم رو جهت خرید توصیه نمیکنیم,بدبین
1642,صفش داره جمع میشه,خوشبین
1643,مپنا سود سال را پیش بینی کرده_بود درحالی که حسابرسی شده را محقق کرده_است,خوشبین
1644,خبرگزاری - واگذاری شرکت کنتورسازی به سرمایه‌گذار جدید/ اخذ جلب مدیرعامل/ بازداشت کارگران صحت نداردفرماندار شهرستان از واگذاری شرکت کنتورسازی به سرمایه‌گذار جدید خبر داد و گفت اهلیت سرمایه‌گذار جدید این شرکت توسط کارشناسان و متخصصان پیگیری و انجام می‌شود,خوشبین
1645,شنبه صف خرید میشه فردا فرصت خریده,خوشبین
1646,کفراح را نمی‌دانم ولی خود تعدیل داره,خوشبین
1647,اگر کانالی در شبکه‌های اجتماعی دارد اسم آن را بگویید,خوشبین
1648,آبسال باشید,خوشبین
1649,فروش این سهم در مچینگ نمایشی است ساعت / معلوم میشه,خوشبین
1650,این کوروش صغیر که میبینید هر سهمی و که خودش داره بهترین سهم بازاره و هر سهمی رو که نداره میره واسه اراجیف گفتن و سم پاشی زیاد بهش اهمیت ندید پایین فروخته بنده خدا الان در تلاش که دوباره بخره ولی باید لازمای تومنی و از بخره,خوشبین
1651,امروز خرید داشتم به نظر سهم مناسبیه,خوشبین
1652,نمودار هم گذاشتم تا دوستان بیشتر نظر بدهند به نظر من با توجه به وضعیت و کف و تراز هدف تعیین شده برای سهم صدق خواهد_کرد,خوشبین
1653,هوراا,خوشبین
1654,فردا آخرین روز تسویه اعتبار سالیانه برخی از کارگزاریها در کشور,خوشبین
1655,در دو روز گذشته حجم‌های خوبی خورردهجابه جایی سهم‌ها از افراد عجول به صبور انجام شده,خوشبین
1656,شماره شاید بیربط اما واقعی دوستانی که این تاپیک رو مطالعه می‌کنند فردا تا چن روز روند رو نیگاه کنن دوباره این تاپیک رو بخونن,خوشبین
1657,تعدیل مثبت داد اما بازم بالا نمیره چرا چونکه بازم نسبت به خیلی از نمادهای گروهش برای ریال پیش بینی کرده که با قیمت تومان میگیره باید تعدیل تو پی بخوره تا بکنه خودش بالا بانک و پاساریان بهتری دارن فقط قیمت صادرات چون زیر جذابه امیدواریم تعدیل سود چشمگیرتری بخوره,خوشبین
1658,آی خونه دار آی بچه دار زنبیل و بردار و بیار سهم تومنی داریم باقلوا آتیش زدیم به مالمون حراجش کردیم,خوشبین
1659,و اینده در کف قیمت مناسب ورود,خوشبین
1660,فردامنفی میخوره,بدبین
1661,با توجه به برخورد به سطح فیبوی ٪ و حمایت سهم و همچنین اندیکاتورهایی که در سهم مشخص کردم و خرید‌های مناسب حقوقی این سهم اماده‌ی حرکت هست /کمتر از گروه و همگروهش هم جالبه این سهم فروشنده نداره دیگه خشک خشک شده,خوشبین
1662,سهامداری میکنیم ومنتظر سود خوب میشینیم من که تک سهمم رو,خوشبین
1663,/خدایا یه کم پیل برسون,خوشبین
1664,اون که یک میلیون گذاشتن خودم تا جمع میکنم که رد بشیم,خوشبین
1665,استاد فقط درصد چرا بالای صددرصد نباشه کاش گزارشش خوب باشه وگرنه رویامون تبدیل به کابوس میشه قراره باز بخرم از کاش ناامیدمون نکنه,خوشبین
1666,تجربه تلخ فروش عجولانه بازم برای فروشنده‌ها تکرار خواهد_شد,خوشبین
1667,تا اخر وقت صف خرید ++بانکی‌ها صف شدند,خوشبین
1668,با خبر هایی که از اطلاعیه شرکت اومد و شرایط خوبش این وضع براش غیر منطقی هست ببینید چقدر مفت شده که حقوقی که حاضر به خرید نیست داره می‌خره,خوشبین
1669,سودبه ٪ +,خوشبین
1670,حقوقی شروع,خوشبین
1671,بعضی از سهم‌ها رو باید تو کف شاخص خرید و تو سقف اون فروخت شاید برای خرید دیر بشه,خوشبین
1672,داره میپره بروبچ جانمونین,خوشبین
1673,امروزآخروقت سبز وبعدش شاید صف خرید,خوشبین
1674,تازه بیست و شش روزه ( البته در نمودار من ) روزه رو شکسته یعنی تازه رشدش شروع شده و زمینه ساز عبور قیمت از کومو اچیموکو خواهد_بود,خوشبین
1675,فرصت خرید امروز رو از دست ندید,خوشبین
1676,از فردا صف خرید دیدن داره,خوشبین
1677,در تایم روزانه و هفتگی بالای اندیکاتورها و پایینشون نشون می‌ده که هم ب ف ن ا رفتیم به جز محسن منصوری,بدبین
1678,آقای خسروی رو زیر نظر داشته باش اگه دوست داشتی ی مقدار خرید بزن البته اول خودت تحقیق کن بعد خواستی بخر,خوشبین
1679,چرا معامله میشه,خوشبین
1680,دوستان این سایت تحلیل کرده یه نگاه بندازین زایگانه,خوشبین
1681,خودروبازار سیگنال جزییاتی در مورد دومین شاسی بلند جک در ایران موتور درصدد عرضه شاسی‌بلند جدید در ایران است که می‌تواند رقیب شاسی‌بلند چینی سایپا باشد,خوشبین
1682,دوستان عاقلانه بگیرید گول یه سری آدم شیاد رو نخورید,بدبین
1683,هزار تا اضافه کردم تومان,خوشبین
1684,روزهایی بسیار بسیار حساس برای,خوشبین
1685,ز ندیدم سهم بهتر / نباشد هیچ سهم با آن برابر / اگر تک سهم گشتی تو در این سهم / شوی قارون عصر خود برادر روی سکوی پرواز,خوشبین
1686,بانک زنگ زدم اوایل اسفند باز میشه اما,خوشبین
1687,به خدا باز میشه,خوشبین
1688,حیف شد بعد مجمع با محدودیت دامنه نوسان باز شد بچه‌ها بیشتر از اینا ارزش داشتن,خوشبین
1689,اینایی که جو گیر شدن در صف فروش فروختن این تجربه امیدوارم ازش درس بگیرند تحت تاثیر هیجان سهم خرید فروش نکنند به تحلیل ایمان داشته_باشند این سهم زیر فروشش خنده داره,خوشبین
1690,برید حالشوببرید با این قیمتها زیر معنی ندار تبریک مبارککتبریککفایراانفجار در رخ خواهد_داد,خوشبین
1691,قرارداد تجاری روسیه و ایران,خوشبین
1692,تو مجمع صورتهای مالی قبل مربوط به زمان سهامداری رو رد و تنفیذ نکرده منبع کدال اردیبهشت به شدت,خوشبین
1693,با سلام و با نام خدا همان طور که هفته پیش احتمال برگشت قیمت در این هفته بیان شد با تثبیت کندل مثبت امروز سیگنال خرید فردا قوت خواهد_خواهد_گرفت,خوشبین
1694,مجموعه سهم‌های پیشنهادی برا ی هفته دوم اسفند ضخ ( - ) ف ضخ ( - ) ف ضخ ( - ) ف,خوشبین
1695,حقوقی داره میفروشه که حجم مبنا پربشه وپایانیش بره بالا خخ,خوشبین
1696,و این امیدواری دیگر در و بنیادی قوی,خوشبین
1697,خبر خوش برای دارها چه گزارش خوبی داده اقا مشتلق یادتون نره خوش بحالتون,خوشبین
1698,من منفی هم چشم میکنم اثر میزاره داره بلند میشه,خوشبین
1699,گفتم صبور باشید,خوشبین
1700,همیشه یکشنبه‌ها بازار منفی می‌شد امروز ورق برگشت دوشنبه بازار منفی شد این عرضه آبشاری تو هم فقط برای خراب کردن روحانی هست ولی بازم به روحانی رای می‌دیم,خوشبین
1701,بنیادی تحلیل تحلیل بنیادی شرکت کارگزاری بانک صادرات,خوشبین
1702,سلام دوستان و همراهان سهم طلای فردا صف خرید تا پایان معاملات پایین‌تر از میلیون نخواهد_بود,خوشبین
1703,++طبق گفته‌ی استاد کریمی در کف هستند ++امروز هم تو حین بازار گفتند نفروشید قراره سنگین بره بالا++تو لینک زیر هستش,خوشبین
1704,اینده‌ی خیلی خوبی داره ساختمان سازی در اصفهان خیلی داره پیشرفت میکنه++,خوشبین
1705,افزایش سرمایه درصدی,خوشبین
1706,برادر منم در حال حاضر دارم,خوشبین
1707,--دوستان کسایی که میخان پیگیر باشن در مورد سهم و خبراش فقط به تلگرامم پیغام بدن خصوصی,خوشبین
1708,صف جمع شد++,خوشبین
1709,طرح آمونیاک و اوره سازی نزدیک به راه اندازی++,خوشبین
1710,بازار امروز برمیگرده,خوشبین
1711,از این منفی باید استفاده و خرید فردایی مثبت در رااهه,خوشبین
1712,فرض کنید اصلا جای همین جا در قیمت تومن باشد ( چون نمیخوام اسم سهمای دیگرو ببرم اینو بگم که حداقل سهم میشناسم که باید جاشون اینجا باشه و نیست ) خب حالا اگه سر جاش باشه الان به هر حال یه نوسانی باد بده دیگه مثلا یه موقعهایی بشه و و یه موقعهایی بشه و خب حالا به نظر شما چقدر احتمال شدنشه و چقدر احتمال و شدنش تریدر موفق تریدریه که با چشمان باز زیر پاش و بالای سرشو ببینه شخصا معتقدم جای اینجا نیست و قیمت منصفانه برای شاید حدود باشه که بالطبع بین اید و شاتید نوسان بده به هر حال دوستان اگه خدای نکرده جنگی منگی قضا بلایی زلزله‌ای چیزی اتفاق نیفته همه چیزو معلوم میکنه ( قابل توجه دوستانی که میگن جاش همینجاس و همینجا هم میمونه ),خوشبین
1713,امروز دوباره ++ میخوره,خوشبین
1714,اردر حقوقی نشان از حمایت سهمه++,خوشبین
1715,سلام به نظرتون تا کجا چه قیمتی رشد میکنه,خوشبین
1716,خدا لعنت کنه هرچیه از این شروع شد,خوشبین
1717,حقوقی کفش رو بسته و داره حمایت میکنه,خوشبین
1718,فردا حواستون باشه سرتون کلاه نره,خوشبین
1719,و این هم پشت پرده معاملات امروز حقوقی میلیون تغییر مالکیت از حقوقی به حقیقی داشته من فکر میکنم با کد حقیقی داره میفروشه این مقدار تغییر مالکیت بی سابقه و در جهت فریب سهامدار حقیقی است میتوانید این تغییر مالکیت‌ها را برای دیگر سهم‌های یی مقایسه کنید این حجم تغییر مالکیت واقعا عجیب به نظر میرسد حقوقی این سهم را مواظب باشید سابقه داشته که این سهم بعضی روزها صف خرید بوده و بلافاصله صف فروش ممتد داشه و بالعکس البته این تحلیل شخصی بنده بود و ممکن است خالی از اشتباه نباشد,بدبین
1720,امروز صف خرید میشه //,خوشبین
1721,گزارش عالی سه ماهه و پوشش ریالی سود ( درصد افزایش نسبت به دوره مشابه در سال قبل ) فردا و ++,خوشبین
1722,تا دیگه خرید,خوشبین
1723,حجم خریدو نگا کن,خوشبین
1724,رفت واسه صف خرید,خوشبین
1725,Err:501,خوشبین
1726,کسی که نمیتونه درصد سهم میلیون سهم حساب کنه و میگه میشه میلیون حق دیگه انتظاری نمیشه ازش داشت,خوشبین
1727,آقا واقعا با ریال باز میشه خب پس این معنیش نمیشه که به سود میدن معنیش اینه که یه بخشی از پولمونو ضبط میکنن ماه دیگه بهمون میدن تازه اگه افت قیمتشم در نظر بگیرید که دیگه کلا ضرره,بدبین
1728,شاخص خبردقت کردین هرکی از مامانش قهر کرده میره یه سایت و سیگنال میزنه من فکر میکنم تعداد سایت‌های سیگنالی و آموزش بیشتر از تعداد معامله گران شده,بدبین
1729,اهای اقای راک فلر جون نیستی که فروختیم رفت,خوشبین
1730,هر چی بگند می‌فروشیم یکسال پولمون خوابیده پول لازمیم,بدبین
1731,فردا برای مجمع بسته میشه اگر سود تا بیست تومنی تقسیم بشه بعد از مجمع سهمی دارید که برای شما حدود صد تومن تمام شده_است و با سود حداقل تومنی در سال آیا این سهم فروشی است یا خریدنی,خوشبین
1732,با این خبرهایی که از سهم منتشر شده فکر می‌کنم تا به راحتی این سهم میره,خوشبین
1733,مثل اینکه بالاخره صبر داره جواب میده مبارک صبورا,خوشبین
1734,پنچشنبه خبر میاد فعلا همه تو کما هستیم,خوشبین
1735,پتروشیمی سیگنال طلایی و ستاره دار برای خرید,خوشبین
1736,همینه این سهم دوست داشتنی صف خریدشد,خوشبین
1737,اردر پایین نده خریدارش هست اخخ,خوشبین
1738,مقاومت رو با قدرت رد و خریدار قوی اومده تو سهم,خوشبین
1739,احتمالا طی یا روز واریز گردد اگر نشد باشرکت تماس بگیرید,خوشبین
1740,صفش که دووم نمیاره اصن تو قیمت‌های عجیب فروش میزنن,بدبین
1741,نوسانگیران محترمی که خالی کردن میتونن سهم بالای ریال که تثبیت شد وارد بشن یا اینکه بشینن سهم بیاد پایین,خوشبین
1742,آموزش دوستان من با سایت هایی که در این فیلم معرفی میشه ارتباطی ندارم و این فیلم صرفا به دلیل جنبه آموزشی در اینجا قرار داده میشود خعتبار تحلیل باز هم تاکید میکنم که این سایتا که معرفی میشه مال من نیست و تحلیل‌گر درون فیلم هم من نیستم پس لطفا واسه من حرف در نیارید یه وقت سپاسگزارم,خوشبین
1743,این ادمایی که من میبینم اگه پاشون به نیویورک و نزدکم میرسید صف فروش چندصد میلیونی اونجا راه مینداختن خخ,خوشبین
1744,توصیه اکید به خرید در - امروز را داریم امروز تندترین منفی‌ها هفته پیش رو را خواهد_دید کسانی که قصد خرید سنگین مثل خودم را دارند در منفی - امروز خرید کنند و کسانی که قصد خرید کم حجم دارند فردا چون فردا بازار متعادل و کم حجم در مفی‌ها و صفر معامله می‌شوند ولاغیر,خوشبین
1745,نظرتون راجبه برای نوسان چیه,خوشبین
1746,آبرسانی از با لوله به دریاچه ارومیه نزدیک تصویب شدن قرارداد,خوشبین
1747,نه بابا انگیزه سیاسی کجا بودش مرض دارن,خوشبین
1748,سلام من میخوام کارگزاریمو عوض کنم و دنبال یک کارگزاری با سرعت معاملات زیاد هستم شما چه کارگزاری رو پیشهاند می‌کنید,خوشبین
1749,احتمالا رالی هر سالشو شروع کرده باشه و رشدش تا دور از انتظار نخواهد_شد البته شاید,خوشبین
1750,این اخرش چه جالب شده‌ها,خوشبین
1751,خسته شدی دعوا می‌کنی برو استراحت کن فردا هم گوشت قربونی کباب کن بخور همه چی درست میشه خخ,خوشبین
1752,تا امروز به سهم خرید عرضه اولیه هزارتومن سود داده تو روز کاری واقعا ایول,خوشبین
1753,موتورش روشن بشه حسینارم با خودش میبره,خوشبین
1754,٪ پوشش دهی ماهه و٪ + نسبت به مشابه سال قبل و تسعیر درصدی مثبت نرخ ارز خوش بین,خوشبین
1755,انهایی هم که می‌ایند در این صفحه می‌گویند سیگنال صبح من سیگنال دیروز من بابا بیخیال بشوید این حرف‌ها رو این سهم کلا دست حقوقی همه رو خریده می‌بایست بالا می‌رفت تلنگری لازم داشت تا بره بالا این سری حقوقی نامردی نکرد و عرضه کنه و ان شاا می‌ره بالا دیگه نوبتی باشه نوبت این سهم بود فاند که قوی می‌باشد چند باری این سهم حمایت شد توسط افراد حقیقی ولی حقوقی خراب می‌کرد این سری عروسی امد در کوچه به یاد بیاورید سرمایه گذاری به روش وارن بافت دید خوبی خواهید_گرفت صبر کردید در سهمی که ارزش دارد,خوشبین
1756,دیروز بسیار پر حجم معامله شد در صورت ادامه این روند با گذر از تومان و اخبار مثبتی ازغبشهر و این انتظار میرود که سیگنال مثبتی صادر شده_باشد و روند منفی که از هفته گذشته آغاز شده_بود به پایان رسیده و هدف تومان را در پیش بگیرد,خوشبین
1757,حقوقی من بهت خسته نباشید میگم,خوشبین
1758,اگر مقاومت‌های - را رد بکنه تا و تومان پیش خواهد_رفت,خوشبین
1759,به گفته نیلی بانک مرکزی اجازه برگزاری مجامع بانک‌ها و تقسیم سود را نخواهد_داد نظام بانکی به شدت زیان‌ده بوده_است بالاترین سودها را از مجامع خودشان گرفته‌اند و برده‌اند این سودها باید برگردد بانک مرکزی نباید اجازه برگزاری مجمع به بانک‌های زیان‌ده و اجازه تقسیم سود می‌داد متاسفانه داده_است خوشبختانه بانک مرکزی این مشکل را متوجه شده و اجازه برگزاری مجامع و تقسیم سود را نخواهد_داد,بدبین
1760,حقوقی دقیقه نفروشه سهم صف می‌شه,خوشبین
1761,اونایی که فروختن حاضرن بخرن ولی فروشنده نیست آقای محمدی جو نده فکر می‌کنم شما هم جز اونایی که پشیمونی ولی سودی نداره,خوشبین
1762,شاخص بوی مثبتی خودوریی‌ها میاد که صف خرید شد + رو زد,خوشبین
1763,به حمایت حقوقی توجه کنید سهم ارزشمند این ویژگیهارو داره نمی‌خواد بذاره بیاد زیر,خوشبین
1764,سلام من دیروز سه سهم معرفی کردم و سیگنال خرید دادم انصافا ببینید امروز وضع اونا چطوره در این آشفته بازار شاخص منفی عجله کنید و تا قیمت‌ها بالا نرفته یکی یا همه این سهام‌های خوب رو به سبد سهامتون اضافه کنید و حداقل ٪ تا عید سود ببرین مخصوصا توصیه اکید من خرید میباشد,خوشبین
1765,این سهم رشد شو شروع کرده با تبلیغ و نمودار‌های آقای پژوهش فر نوسانگیر بزرگ پایین نخواهد_رفت,خوشبین
1766,اورین++,خوشبین
1767,اقای کریمی به نظرتون اگه تا خرداد نگه داریم خوب سود میکنیم,خوشبین
1768,فروش حقوق در این دقیقه برای این است که صف فروش ایجاد کند,بدبین
1769,قطعا تا آخر وقت جمع میشه چون حمایت محمکی هست,خوشبین
